,t_5,rt_5,t_4,rt_4,t_3,rt_3,t_2,rt_2,t_1,rt_1,t_0,rt0,t1,rt1,t2,rt2,t3,rt3,t4,rt4,t5,rt5,avg_sent,sent_val,D0
193,2014-05-09,0.027517051457099484,2014-05-10,0.008952143073674534,2014-05-11,-0.038025761336424546,2014-05-12,0.0038681544490253295,2014-05-13,-0.004569447055486342,2014-05-14,0.012092197777546776,2014-05-15,0.004043156918379198,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,-0.032799999999999996,neg,0
194,2014-05-10,0.008952143073674534,2014-05-11,-0.038025761336424546,2014-05-12,0.0038681544490253295,2014-05-13,-0.004569447055486342,2014-05-14,0.012092197777546776,2014-05-15,0.004043156918379198,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,-0.10425714285714285,neg,0
195,2014-05-11,-0.038025761336424546,2014-05-12,0.0038681544490253295,2014-05-13,-0.004569447055486342,2014-05-14,0.012092197777546776,2014-05-15,0.004043156918379198,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,0.5470999999999999,pos,1
196,2014-05-12,0.0038681544490253295,2014-05-13,-0.004569447055486342,2014-05-14,0.012092197777546776,2014-05-15,0.004043156918379198,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,0.22762,pos,1
197,2014-05-13,-0.004569447055486342,2014-05-14,0.012092197777546776,2014-05-15,0.004043156918379198,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,-0.5106,neg,0
198,2014-05-14,0.012092197777546776,2014-05-15,0.004043156918379198,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,0.21370000000000003,pos,1
199,2014-05-15,0.004043156918379198,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,0.04569999999999999,pos,1
200,2014-05-16,0.004324420614429503,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,0.32092499999999996,pos,1
201,2014-05-17,0.001863495888597022,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,0.27691666666666664,pos,1
202,2014-05-18,-0.006023094282100461,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,0.170775,pos,1
203,2014-05-19,0.0012462278498284185,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,-0.3625,neg,0
204,2014-05-20,0.09831824931062982,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,-0.19179999999999997,neg,0
205,2014-05-21,0.00776590920532505,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,-0.07144999999999999,neg,0
206,2014-05-22,0.06883145927074241,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,0.36985,pos,1
207,2014-05-23,-0.009492142810745952,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,0.10933333333333332,pos,1
208,2014-05-24,0.008518246353368397,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,0.3818,pos,1
209,2014-05-25,0.08859346044810401,2014-05-26,0.023014535949475556,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,2014-06-04,-0.04215998410522681,0.32296,pos,1
210,2014-05-27,-0.018033551346424148,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,2014-06-04,-0.04215998410522681,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,-0.03764999999999996,neg,0
211,2014-05-28,0.011479720082280709,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,2014-06-04,-0.04215998410522681,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,0.09345,pos,1
212,2014-05-29,-0.016020675383234262,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,2014-06-04,-0.04215998410522681,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,0.2862875,pos,1
213,2014-05-30,0.09020894263061674,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,2014-06-04,-0.04215998410522681,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,-0.04907500000000002,neg,0
214,2014-05-31,0.013690249370549079,2014-06-01,0.0017230346242693706,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,2014-06-04,-0.04215998410522681,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,2014-06-10,0.00351571749794366,-0.19693333333333332,neg,0
215,2014-06-02,0.05312512118817603,2014-06-03,0.014309400548656148,2014-06-04,-0.04215998410522681,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,2014-06-10,0.00351571749794366,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,-0.5859,neg,0
216,2014-06-04,-0.04215998410522681,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,2014-06-10,0.00351571749794366,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,-0.22133999999999995,neg,0
217,2014-06-05,0.028909199963493615,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,2014-06-10,0.00351571749794366,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,0.20442,pos,1
218,2014-06-06,-0.01779193695549064,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,2014-06-10,0.00351571749794366,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,0.24933333333333338,pos,1
219,2014-06-07,0.010888687798106034,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,2014-06-10,0.00351571749794366,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,-0.20320000000000002,neg,0
220,2014-06-08,0.0018738780632088226,2014-06-09,-0.01499341569764645,2014-06-10,0.00351571749794366,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,2014-06-18,-0.002445957247188546,-0.457175,neg,0
221,2014-06-10,0.00351571749794366,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,2014-06-18,-0.002445957247188546,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,-0.03740000000000002,neg,0
222,2014-06-11,-0.030353935284733846,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,2014-06-18,-0.002445957247188546,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,-0.035840000000000004,neg,0
223,2014-06-12,-0.06278761699068092,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,2014-06-18,-0.002445957247188546,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,2014-06-22,0.012602021505672134,0.2057,pos,1
224,2014-06-13,0.009093508190270327,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,2014-06-18,-0.002445957247188546,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,2014-06-22,0.012602021505672134,2014-06-23,-0.017028795635798843,0.15642499999999998,pos,1
225,2014-06-14,-0.03648813646923432,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,2014-06-18,-0.002445957247188546,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,2014-06-22,0.012602021505672134,2014-06-23,-0.017028795635798843,2014-06-24,-0.01627137280370361,-0.04400000000000001,neg,0
226,2014-06-15,0.025577174454846086,2014-06-16,0.002419186250630645,2014-06-17,0.032516374673639215,2014-06-18,-0.002445957247188546,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,2014-06-22,0.012602021505672134,2014-06-23,-0.017028795635798843,2014-06-24,-0.01627137280370361,2014-06-25,-0.029756782803892934,0.020442857142857134,pos,1
227,2014-06-18,-0.002445957247188546,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,2014-06-22,0.012602021505672134,2014-06-23,-0.017028795635798843,2014-06-24,-0.01627137280370361,2014-06-25,-0.029756782803892934,2014-06-26,0.03372200699932537,2014-06-27,0.03505946569551166,2014-06-28,-0.009912147236801228,-0.002866666666666647,neg,0
228,2014-06-19,-0.021877930713461335,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,2014-06-22,0.012602021505672134,2014-06-23,-0.017028795635798843,2014-06-24,-0.01627137280370361,2014-06-25,-0.029756782803892934,2014-06-26,0.03372200699932537,2014-06-27,0.03505946569551166,2014-06-28,-0.009912147236801228,2014-06-29,0.012119715771731654,-0.6112,neg,0
229,2014-06-20,-0.006671926873959122,2014-06-21,0.0024957102470235526,2014-06-22,0.012602021505672134,2014-06-23,-0.017028795635798843,2014-06-24,-0.01627137280370361,2014-06-25,-0.029756782803892934,2014-06-26,0.03372200699932537,2014-06-27,0.03505946569551166,2014-06-28,-0.009912147236801228,2014-06-29,0.012119715771731654,2014-06-30,0.06637507156454037,0.17945,pos,1
